Iterations,Cost
2247,14.994910408373885
2248,14.994897579208473
2249,14.994884773249106
2250,14.994871990453799
2251,14.994859230780659
2252,14.994846494187861
2253,14.994833780633654
2254,14.994821090076364
2255,14.994808422474389
2256,14.99479577778622
2257,14.994783155970397
2258,14.994770556985554
2259,14.994757980790384
2260,14.994745427343673
2261,14.994732896604273
2262,14.9947203885311
2263,14.994707903083166
2264,14.994695440219536
2265,14.994682999899364
2266,14.994670582081875
2267,14.994658186726355
2268,14.994645813792182
2269,14.994633463238792
2270,14.99462113502571
2271,14.994608829112522
2272,14.994596545458887
2273,14.994584284024544
2274,14.994572044769303
2275,14.994559827653047
2276,14.994547632635726
2277,14.994535459677362
2278,14.994523308738065
2279,14.994511179778
2280,14.99449907275741
2281,14.994486987636606
2282,14.99447492437598
2283,14.994462882935986
2284,14.994450863277157
2285,14.994438865360094
2286,14.994426889145467
2287,14.99441493459402
2288,14.994403001666573
2289,14.994391090324005
2290,14.994379200527275
2291,14.994367332237402
2292,14.9943554854155
2293,14.994343660022727
2294,14.994331856020315
2295,14.994320073369579
2296,14.994308312031897
2297,14.994296571968714
2298,14.994284853141552
2299,14.994273155511998
2300,14.9942614790417
2301,14.994249823692392
2302,14.99423818942587
2303,14.994226576203992
2304,14.994214983988702
2305,14.99420341274199
2306,14.994191862425936
2307,14.994180333002673
2308,14.994168824434412
2309,14.994157336683433
2310,14.994145869712078
2311,14.994134423482755
2312,14.994122997957955
2313,14.994111593100214
2314,14.994100208872155
2315,14.99408884523647
2316,14.994077502155893
2317,14.994066179593258
2318,14.994054877511442
2319,14.9940435958734
2320,14.994032334642156
2321,14.994021093780798
2322,14.994009873252477
2323,14.99399867302041
2324,14.99398749304789
2325,14.993976333298264
2326,14.993965193734958
2327,14.99395407432146
2328,14.993942975021314
2329,14.993931895798138
2330,14.99392083661563
2331,14.993909797437519
2332,14.993898778227635
2333,14.993887778949857
2334,14.993876799568124
2335,14.993865840046448
2336,14.99385490034891
2337,14.993843980439642
2338,14.993833080282869
2339,14.993822199842839
2340,14.993811339083907
2341,14.993800497970454
2342,14.993789676466955
2343,14.993778874537945
2344,14.993768092148006
2345,14.993757329261792
2346,14.993746585844034
2347,14.993735861859514
2348,14.993725157273072
2349,14.993714472049627
2350,14.993703806154159
2351,14.993693159551693
2352,14.993682532207346
2353,14.99367192408627
2354,14.993661335153703
2355,14.993650765374925
2356,14.993640214715297
2357,14.99362968314024
2358,14.993619170615222
2359,14.99360867710579
2360,14.993598202577548
2361,14.993587746996162
2362,14.993577310327362
2363,14.99356689253693
2364,14.993556493590724
2365,14.993546113454654
2366,14.993535752094699
2367,14.993525409476895
2368,14.993515085567342
2369,14.993504780332193
2370,14.993494493737678
2371,14.99348422575007
2372,14.993473976335716
2373,14.993463745461021
2374,14.993453533092449
2375,14.993443339196519
2376,14.99343316373983
2377,14.993423006689016
2378,14.993412868010788
2379,14.993402747671912
2380,14.993392645639219
2381,14.993382561879589
2382,14.99337249635997
2383,14.993362449047373
2384,14.993352419908863
2385,14.993342408911564
2386,14.993332416022659
2387,14.993322441209399
2388,14.993312484439079
2389,14.993302545679072
2390,14.993292624896792
2391,14.99328272205973
2392,14.993272837135414
2393,14.993262970091447
2394,14.993253120895488
2395,14.993243289515252
2396,14.993233475918512
2397,14.993223680073097
2398,14.993213901946907
2399,14.993204141507887
2400,14.993194398724034
2401,14.993184673563421
2402,14.993174965994172
2403,14.993165275984465
2404,14.993155603502533
2405,14.993145948516672
2406,14.99313631099524
2407,14.993126690906642
2408,14.993117088219348
2409,14.993107502901875
2410,14.993097934922812
2411,14.993088384250788
2412,14.993078850854502
2413,14.993069334702707
2414,14.993059835764205
2415,14.99305035400786
2416,14.993040889402597
2417,14.993031441917388
2418,14.99302201152127
2419,14.993012598183324
2420,14.9930032018727
2421,14.992993822558596
2422,14.99298446021027
2423,14.992975114797028
2424,14.992965786288243
2425,14.992956474653337
2426,14.992947179861787
2427,14.99293790188312
2428,14.992928640686932
2429,14.99291939624286
2430,14.992910168520607
2431,14.992900957489923
2432,14.992891763120612
2433,14.992882585382546
2434,14.992873424245632
2435,14.992864279679846
2436,14.99285515165521
2437,14.99284604014181
2438,14.992836945109769
2439,14.992827866529279
2440,14.992818804370591
2441,14.99280975860399
2442,14.992800729199825
2443,14.992791716128504
2444,14.992782719360484
2445,14.992773738866271
2446,14.99276477461642
2447,14.992755826581565
2448,14.992746894732361
2449,14.992737979039545
2450,14.992729079473875
2451,14.992720196006191
2452,14.992711328607372
2453,14.99270247724835
2454,14.992693641900116
2455,14.992684822533702
2456,14.9926760191202
2457,14.99266723163076
2458,14.992658460036576
2459,14.992649704308898
2460,14.992640964419008
2461,14.992632240338281
2462,14.992623532038111
2463,14.992614839489955
2464,14.99260616266531
2465,14.992597501535753
2466,14.992588856072883
2467,14.992580226248354
2468,14.992571612033892
2469,14.992563013401258
2470,14.992554430322262
2471,14.992545862768772
2472,14.992537310712706
2473,14.992528774126031
2474,14.992520252980762
2475,14.99251174724897
2476,14.992503256902772
2477,14.992494781914349
2478,14.992486322255907
2479,14.992477877899722
2480,14.992469448818117
2481,14.992461034983457
2482,14.992452636368164
2483,14.992444252944711
2484,14.992435884685621
2485,14.992427531563457
2486,14.992419193550841
2487,14.992410870620445
2488,14.992402562744983
2489,14.992394269897227
2490,14.992385992049991
2491,14.992377729176141
2492,14.992369481248598
2493,14.99236124824032
2494,14.992353030124322
2495,14.99234482687367
2496,14.992336638461468
2497,14.99232846486088
2498,14.992320306045114
2499,14.992312161987423
2500,14.992304032661115
2501,14.992295918039545
2502,14.99228781809611
2503,14.99227973280426
2504,14.992271662137496
2505,14.992263606069358
2506,14.992255564573448
2507,14.992247537623397
2508,14.9922395251929
2509,14.992231527255687
2510,14.992223543785549
2511,14.992215574756314
2512,14.992207620141862
2513,14.99219967991612
2514,14.992191754053053
2515,14.99218384252669
2516,14.992175945311093
2517,14.992168062380381
2518,14.992160193708711
2519,14.992152339270293
2520,14.992144499039377
2521,14.992136672990263
2522,14.992128861097306
2523,14.992121063334896
2524,14.992113279677467
2525,14.992105510099512
2526,14.992097754575562
2527,14.992090013080198
2528,14.992082285588035
2529,14.99207457207375
2530,14.992066872512066
2531,14.992059186877732
2532,14.992051515145562
2533,14.992043857290406
2534,14.992036213287166
2535,14.992028583110782
2536,14.992020966736254
2537,14.9920133641386
2538,14.992005775292913
2539,14.99199820017431
2540,14.991990638757963
2541,14.991983091019092
2542,14.991975556932948
2543,14.991968036474837
2544,14.991960529620115
2545,14.991953036344169
2546,14.991945556622436
2547,14.991938090430404
2548,14.991930637743595
2549,14.991923198537581
2550,14.991915772787976
2551,14.991908360470443
2552,14.991900961560688
2553,14.991893576034453
2554,14.991886203867528
2555,14.991878845035753
2556,14.991871499515
2557,14.991864167281198
2558,14.991856848310306
2559,14.991849542578343
2560,14.991842250061357
2561,14.991834970735438
2562,14.991827704576735
2563,14.991820451561425
2564,14.991813211665734
2565,14.991805984865934
2566,14.991798771138333
2567,14.991791570459286
2568,14.99178438280519
2569,14.991777208152486
2570,14.991770046477656
2571,14.99176289775722
2572,14.991755761967756
2573,14.991748639085865
2574,14.991741529088204
2575,14.991734431951466
2576,14.991727347652384
2577,14.99172027616774
2578,14.991713217474356
2579,14.991706171549092
2580,14.991699138368848
2581,14.99169211791058
2582,14.991685110151273
2583,14.991678115067948
2584,14.991671132637688
2585,14.9916641628376
2586,14.991657205644831
2587,14.991650261036591
2588,14.991643328990106
2589,14.991636409482656
2590,14.991629502491561
2591,14.99162260799418
2592,14.991615725967911
2593,14.991608856390203
2594,14.99160199923853
2595,14.991595154490419
2596,14.991588322123434
2597,14.991581502115178
2598,14.991574694443292
2599,14.991567899085474
2600,14.991561116019444
2601,14.991554345222962
2602,14.991547586673835
2603,14.991540840349922
2604,14.991534106229086
2605,14.991527384289277
2606,14.991520674508454
2607,14.991513976864612
2608,14.991507291335811
2609,14.991500617900133
2610,14.991493956535699
2611,14.99148730722068
2612,14.991480669933274
2613,14.991474044651731
2614,14.99146743135433
2615,14.991460830019394
2616,14.991454240625286
2617,14.99144766315041
2618,14.991441097573198
2619,14.991434543872135
2620,14.991428002025735
2621,14.991421472012561
2622,14.991414953811201
2623,14.991408447400289
2624,14.991401952758505
2625,14.991395469864559
2626,14.991388998697193
2627,14.991382539235206
2628,14.991376091457415
2629,14.991369655342695
2630,14.991363230869943
2631,14.991356818018097
2632,14.991350416766142
2633,14.991344027093096
2634,14.991337648978016
2635,14.991331282399988
2636,14.991324927338145
2637,14.99131858377166
2638,14.99131225167974
2639,14.991305931041632
2640,14.991299621836601
2641,14.991293324043989
2642,14.991287037643138
2643,14.991280762613442
2644,14.991274498934343
2645,14.9912682465853
2646,14.991262005545824
2647,14.991255775795448
2648,14.991249557313765
2649,14.991243350080383
2650,14.991237154074954
2651,14.991230969277177
2652,14.99122479566677
2653,14.991218633223506
2654,14.991212481927182
2655,14.991206341757628
2656,14.991200212694723
2657,14.991194094718375
2658,14.991187987808535
2659,14.991181891945178
2660,14.991175807108327
2661,14.991169733278033
2662,14.991163670434396
2663,14.991157618557532
2664,14.991151577627608
2665,14.991145547624825
2666,14.991139528529411
2667,14.991133520321643
2668,14.991127522981833
2669,14.991121536490303
2670,14.991115560827442
2671,14.991109595973658
2672,14.991103641909408
2673,14.99109769861517
2674,14.99109176607146
2675,14.991085844258837
2676,14.991079933157884
2677,14.991074032749228
2678,14.991068143013534
2679,14.991062263931484
2680,14.991056395483819
2681,14.991050537651297
2682,14.991044690414716
2683,14.991038853754914
2684,14.991033027652756
2685,14.991027212089149
2686,14.991021407045018
2687,14.991015612501348
2688,14.991009828439143
2689,14.991004054839438
2690,14.990998291683315
2691,14.990992538951877
2692,14.990986796626268
2693,14.990981064687674
2694,14.990975343117292
2695,14.990969631896382
2696,14.990963931006211
2697,14.990958240428098
2698,14.990952560143393
2699,14.990946890133467
2700,14.99094123037975
2701,14.990935580863674
2702,14.990929941566728
2703,14.99092431247043
2704,14.990918693556322
2705,14.990913084805994
2706,14.990907486201055
2707,14.99090189772315
2708,14.990896319353974
2709,14.990890751075229
2710,14.990885192868665
2711,14.990879644716065
2712,14.990874106599248
2713,14.990868578500052
2714,14.990863060400365
2715,14.990857552282089
2716,14.99085205412718
2717,14.990846565917614
2718,14.990841087635388
2719,14.990835619262564
2720,14.990830160781206
2721,14.990824712173426
2722,14.990819273421357
2723,14.990813844507178
2724,14.990808425413094
2725,14.990803016121346
2726,14.990797616614195
2727,14.99079222687394
2728,14.990786846882923
2729,14.990781476623509
2730,14.99077611607808
2731,14.990770765229085
2732,14.990765424058972
2733,14.99076009255024
2734,14.990754770685406
2735,14.990749458447034
2736,14.9907441558177
2737,14.990738862780034
2738,14.990733579316684
2739,14.990728305410324
2740,14.990723041043674
2741,14.990717786199475
2742,14.990712540860505
2743,14.990707305009568
2744,14.9907020786295
2745,14.990696861703173
2746,14.990691654213483
2747,14.990686456143367
2748,14.99068126747578
2749,14.990676088193723
2750,14.990670918280204
2751,14.990665757718293
2752,14.990660606491062
2753,14.990655464581632
2754,14.990650331973146
2755,14.990645208648782
2756,14.990640094591742
2757,14.99063498978527
2758,14.99062989421263
2759,14.990624807857117
2760,14.990619730702058
2761,14.990614662730815
2762,14.990609603926778
2763,14.990604554273357
2764,14.990599513754
2765,14.9905944823522
2766,14.990589460051444
2767,14.99058444683528
2768,14.99057944268728
2769,14.99057444759103
2770,14.99056946153016
2771,14.990564484488331
2772,14.990559516449228
2773,14.990554557396559
2774,14.99054960731408
2775,14.990544666185558
2776,14.9905397339948
2777,14.990534810725638
2778,14.990529896361931
2779,14.990524990887574
2780,14.990520094286484
2781,14.99051520654262
2782,14.990510327639948
2783,14.990505457562481
2784,14.990500596294257
2785,14.990495743819343
2786,14.990490900121822
2787,14.990486065185836
2788,14.990481238995518
2789,14.990476421535059
2790,14.990471612788665
2791,14.990466812740577
2792,14.990462021375055
2793,14.990457238676397
2794,14.990452464628927
2795,14.990447699216995
2796,14.990442942424979
2797,14.990438194237289
2798,14.99043345463836
2799,14.990428723612654
2800,14.99042400114467
2801,14.99041928721892
2802,14.99041458181996
2803,14.990409884932362
2804,14.990405196540733
2805,14.990400516629702
2806,14.990395845183928
2807,14.990391182188105
2808,14.99038652762694
2809,14.990381881485181
2810,14.990377243747597
2811,14.990372614398993
2812,14.990367993424185
2813,14.990363380808022
2814,14.990358776535395
2815,14.99035418059121
2816,14.990349592960403
2817,14.990345013627936
2818,14.99034044257879
2819,14.990335879797987
2820,14.990331325270576
2821,14.990326778981625
2822,14.99032224091623
2823,14.990317711059514
2824,14.990313189396632
2825,14.990308675912766
2826,14.990304170593115
2827,14.990299673422912
2828,14.990295184387419
2829,14.990290703471919
2830,14.990286230661722
2831,14.990281765942173
2832,14.990277309298634
2833,14.990272860716496
2834,14.99026842018118
2835,14.990263987678125
2836,14.990259563192804
2837,14.990255146710718
2838,14.990250738217389
2839,14.990246337698363
2840,14.990241945139214
2841,14.990237560525554
2842,14.990233183843003
2843,14.990228815077213
2844,14.990224454213868
2845,14.990220101238673
2846,14.990215756137356
2847,14.990211418895685
2848,14.990207089499428
2849,14.990202767934408
2850,14.990198454186446
2851,14.990194148241413
2852,14.990189850085189
2853,14.990185559703685
2854,14.990181277082844
2855,14.990177002208624
2856,14.990172735067006
2857,14.990168475644015
2858,14.990164223925678
2859,14.990159979898063
2860,14.990155743547268
2861,14.99015151485939
2862,14.990147293820577
2863,14.990143080416992
2864,14.990138874634823
2865,14.99013467646029
2866,14.990130485879622
2867,14.990126302879093
2868,14.99012212744498
2869,14.990117959563607
2870,14.990113799221305
2871,14.99010964640444
2872,14.990105501099402
2873,14.990101363292602
2874,14.990097232970474
2875,14.990093110119478
2876,14.990088994726104
2877,14.99008488677686
2878,14.990080786258288
2879,14.99007669315694
2880,14.990072607459393
2881,14.990068529152264
2882,14.990064458222188
2883,14.990060394655812
2884,14.99005633843982
2885,14.990052289560913
2886,14.990048248005827
2887,14.99004421376131
2888,14.990040186814134
2889,14.990036167151102
2890,14.990032154759044
2891,14.990028149624802
2892,14.99002415173525
2893,14.990020161077283
2894,14.990016177637813
2895,14.990012201403793
2896,14.990008232362184
2897,14.990004270499982
2898,14.990000315804188
2899,14.989996368261858
2900,14.989992427860036
2901,14.989988494585809
2902,14.98998456842629
2903,14.989980649368604
2904,14.989976737399912
2905,14.989972832507382
2906,14.989968934678222
2907,14.98996504389965
2908,14.989961160158915
2909,14.989957283443285
2910,14.989953413740055
2911,14.989949551036537
2912,14.989945695320072
2913,14.989941846578025
2914,14.989938004797775
2915,14.989934169966732
2916,14.989930342072322
2917,14.989926521102005
2918,14.989922707043247
2919,14.989918899883554
2920,14.989915099610439
2921,14.989911306211454
2922,14.989907519674157
2923,14.989903739986145
2924,14.989899967135019
2925,14.989896201108419
2926,14.989892441893993
2927,14.989888689479427
2928,14.98988494385242
2929,14.989881205000689
2930,14.98987747291198
2931,14.989873747574064
2932,14.989870028974725
2933,14.989866317101779
2934,14.989862611943055
2935,14.989858913486412
2936,14.989855221719713
2937,14.98985153663088
2938,14.989847858207819
2939,14.989844186438471
2940,14.989840521310809
2941,14.989836862812808
2942,14.98983321093249
2943,14.989829565657875
2944,14.98982592697702
2945,14.989822294877985
2946,14.989818669348878
2947,14.989815050377812
2948,14.989811437952929
2949,14.989807832062372
2950,14.989804232694334
2951,14.989800639837021
2952,14.989797053478643
2953,14.989793473607454
2954,14.989789900211717
2955,14.98978633327972
2956,14.989782772799764
2957,14.989779218760187
2958,14.989775671149335
2959,14.98977212995558
2960,14.989768595167318
2961,14.989765066772959
2962,14.989761544760936
2963,14.989758029119702
2964,14.989754519837742
2965,14.98975101690355
2966,14.989747520305636
2967,14.98974403003255
2968,14.989740546072841
2969,14.989737068415101
2970,14.98973359704792
2971,14.989730131959918
2972,14.989726673139751
2973,14.989723220576066
2974,14.989719774257557
2975,14.989716334172918
2976,14.989712900310879
2977,14.989709472660182
2978,14.9897060512096
2979,14.989702635947896
2980,14.989699226863904
2981,14.989695823946429
2982,14.989692427184321
2983,14.989689036566448
2984,14.989685652081697
2985,14.989682273718975
2986,14.989678901467203
2987,14.98967553531533
2988,14.98967217525232
2989,14.98966882126717
2990,14.989665473348866
2991,14.989662131486455
2992,14.989658795668968
2993,14.989655465885475
2994,14.989652142125067
2995,14.989648824376843
2996,14.989645512629929
2997,14.989642206873471
2998,14.98963890709663
2999,14.989635613288591
3000,14.989632325438558
3001,14.989629043535755
3002,14.989625767569427
3003,14.989622497528826
3004,14.989619233403243
3005,14.989615975181973
3006,14.989612722854336
3007,14.98960947640968
3008,14.989606235837353
3009,14.989603001126738
3010,14.989599772267228
3011,14.989596549248242
3012,14.98959333205922
3013,14.989590120689606
3014,14.989586915128882
3015,14.989583715366537
3016,14.989580521392085
3017,14.98957733319505
3018,14.989574150764996
3019,14.989570974091473
3020,14.989567803164082
3021,14.989564637972421
3022,14.989561478506126
3023,14.989558324754828
3024,14.989555176708194
3025,14.989552034355903
3026,14.989548897687662
3027,14.989545766693183
3028,14.9895426413622
3029,14.98953952168448
3030,14.98953640764979
3031,14.989533299247922
3032,14.989530196468685
3033,14.989527099301915
3034,14.989524007737455
3035,14.98952092176517
3036,14.989517841374953
3037,14.989514766556697
3038,14.98951169730033
3039,14.989508633595788
3040,14.989505575433025
3041,14.989502522802026
3042,14.989499475692778
3043,14.9894964340953
3044,14.989493397999611
3045,14.989490367395765
3046,14.98948734227383
3047,14.989484322623888
3048,14.989481308436039
3049,14.989478299700409
3050,14.98947529640713
3051,14.98947229854636
3052,14.989469306108266
3053,14.989466319083055
3054,14.989463337460919
3055,14.98946036123209
3056,14.989457390386816
3057,14.989454424915355
3058,14.989451464807994
3059,14.98944851005502
3060,14.989445560646756
3061,14.989442616573525
3062,14.989439677825686
3063,14.989436744393604
3064,14.989433816267658
3065,14.989430893438257
3066,14.989427975895813
3067,14.98942506363077
3068,14.989422156633575
3069,14.989419254894711
3070,14.989416358404656
3071,14.989413467153911
3072,14.989410581133013
3073,14.989407700332494
3074,14.989404824742909
3075,14.989401954354841
3076,14.989399089158873
3077,14.989396229145616
3078,14.989393374305697
3079,14.989390524629751
3080,14.989387680108448
3081,14.989384840732459
3082,14.98938200649247
3083,14.989379177379202
3084,14.989376353383378
3085,14.989373534495742
3086,14.989370720707045
3087,14.989367912008074
3088,14.989365108389618
3089,14.989362309842493
3090,14.989359516357517
3091,14.989356727925541
3092,14.989353944537417
3093,14.98935116618403
3094,14.989348392856266
3095,14.989345624545045
3096,14.989342861241273
3097,14.989340102935907
3098,14.989337349619905
3099,14.98933460128424
3100,14.989331857919904
3101,14.989329119517903
3102,14.989326386069258
3103,14.989323657565018
3104,14.989320933996233
3105,14.989318215353974
3106,14.989315501629338
3107,14.989312792813418
3108,14.989310088897343
3109,14.98930738987225
3110,14.989304695729283
3111,14.989302006459624
3112,14.989299322054451
3113,14.989296642504959
3114,14.989293967802382
3115,14.989291297937932
3116,14.989288632902873
3117,14.989285972688464
3118,14.989283317285981
3119,14.989280666686728
3120,14.989278020882011
3121,14.98927537986316
3122,14.989272743621516
3123,14.989270112148438
3124,14.989267485435304
3125,14.989264863473501
3126,14.98926224625443
3127,14.98925963376952
3128,14.989257026010204
3129,14.989254422967935
3130,14.989251824634179
3131,14.989249231000427
3132,14.989246642058163
3133,14.98924405779891
3134,14.989241478214195
3135,14.989238903295567
3136,14.989236333034576
3137,14.989233767422803
3138,14.989231206451839
3139,14.989228650113288
3140,14.989226098398774
3141,14.989223551299933
3142,14.989221008808407
3143,14.98921847091587
3144,14.989215937613997
3145,14.989213408894493
3146,14.989210884749065
3147,14.989208365169434
3148,14.989205850147348
3149,14.989203339674562
3150,14.98920083374284
3151,14.989198332343983
3152,14.989195835469777
3153,14.98919334311204
3154,14.989190855262613
3155,14.989188371913327
3156,14.989185893056053
3157,14.98918341868266
3158,14.98918094878504
3159,14.989178483355088
3160,14.989176022384736
3161,14.989173565865908
3162,14.989171113790558
3163,14.989168666150647
3164,14.989166222938145
3165,14.989163784145056
3166,14.989161349763371
3167,14.989158919785128
3168,14.989156494202343
3169,14.989154073007077
3170,14.989151656191396
3171,14.989149243747372
3172,14.989146835667093
3173,14.989144431942675
3174,14.989142032566232
3175,14.989139637529908
3176,14.98913724682584
3177,14.989134860446201
3178,14.989132478383164
3179,14.989130100628927
3180,14.989127727175687
3181,14.989125358015672
3182,14.989122993141114
3183,14.989120632544253
3184,14.989118276217367
3185,14.989115924152724
3186,14.989113576342609
3187,14.989111232779335
3188,14.989108893455217
3189,14.989106558362582
3190,14.989104227493783
3191,14.989101900841176
3192,14.989099578397136
3193,14.989097260154052
3194,14.989094946104322
3195,14.989092636240356
3196,14.989090330554596
3197,14.989088029039479
3198,14.98908573168745
3199,14.98908343849099
3200,14.989081149442583
3201,14.989078864534722
3202,14.989076583759912
3203,14.98907430711069
3204,14.989072034579578
3205,14.989069766159137
3206,14.989067501841934
3207,14.989065241620535
3208,14.989062985487545
3209,14.98906073343556
3210,14.989058485457198
3211,14.989056241545093
3212,14.989054001691892
3213,14.989051765890254
3214,14.98904953413284
3215,14.98904730641234
3216,14.989045082721459
3217,14.9890428630529
3218,14.989040647399388
3219,14.989038435753665
3220,14.989036228108477
3221,14.98903402445659
3222,14.989031824790775
3223,14.989029629103833
3224,14.989027437388556
3225,14.989025249637765
3226,14.989023065844286
3227,14.989020886000967
3228,14.989018710100655
3229,14.989016538136223
3230,14.989014370100548
3231,14.98901220598653
3232,14.989010045787063
3233,14.989007889495083
3234,14.9890057371035
3235,14.989003588605284
3236,14.989001443993375
3237,14.988999303260746
3238,14.988997166400384
3239,14.988995033405287
3240,14.988992904268454
3241,14.98899077898291
3242,14.988988657541691
3243,14.988986539937846
3244,14.988984426164425
3245,14.988982316214502
3246,14.988980210081172
3247,14.988978107757513
3248,14.988976009236644
3249,14.988973914511691
3250,14.988971823575781
3251,14.988969736422058
3252,14.988967653043684
3253,14.988965573433836
3254,14.988963497585681
3255,14.988961425492436
3256,14.988959357147289
3257,14.988957292543471
3258,14.988955231674213
3259,14.988953174532762
3260,14.98895112111237
3261,14.988949071406307
3262,14.988947025407855
3263,14.988944983110313
3264,14.988942944506977
3265,14.988940909591175
3266,14.988938878356224
3267,14.98893685079548
3268,14.988934826902284
3269,14.988932806670014
3270,14.988930790092038
3271,14.988928777161753
3272,14.988926767872554
3273,14.988924762217863
3274,14.9889227601911
3275,14.988920761785698
3276,14.988918766995123
3277,14.98891677581282
3278,14.988914788232265
3279,14.988912804246949
3280,14.988910823850366
3281,14.988908847036026
3282,14.988906873797449
3283,14.988904904128157
3284,14.988902938021708
3285,14.98890097547165
3286,14.988899016471551
3287,14.988897061014994
3288,14.988895109095566
3289,14.988893160706864
3290,14.988891215842505
3291,14.988889274496115
3292,14.988887336661335
3293,14.988885402331805
3294,14.988883471501188
3295,14.988881544163153
3296,14.988879620311387
3297,14.988877699939579
3298,14.988875783041436
3299,14.98887386961068
3300,14.988871959641031
3301,14.98887005312623
3302,14.988868150060034
3303,14.988866250436192
3304,14.988864354248488
3305,14.98886246149071
3306,14.988860572156646
3307,14.988858686240098
3308,14.988856803734896
3309,14.988854924634861
3310,14.98885304893384
3311,14.988851176625682
3312,14.988849307704248
3313,14.988847442163413
3314,14.988845579997065
3315,14.98884372119909
3316,14.988841865763415
3317,14.988840013683934
3318,14.988838164954597
3319,14.988836319569328
3320,14.988834477522087
3321,14.988832638806837
3322,14.98883080341754
3323,14.988828971348198
3324,14.988827142592786
3325,14.988825317145325
3326,14.988823494999828
3327,14.988821676150309
3328,14.988819860590823
3329,14.988818048315416
3330,14.98881623931814
3331,14.98881443359307
3332,14.988812631134287
3333,14.988810831935883
3334,14.98880903599196
3335,14.988807243296627
3336,14.988805453844018
3337,14.988803667628257
3338,14.988801884643495
3339,14.988800104883882
3340,14.98879832834359
3341,14.988796555016796
3342,14.988794784897683
3343,14.988793017980452
3344,14.988791254259306
3345,14.988789493728474
3346,14.988787736382173
3347,14.988785982214653
3348,14.98878423122016
3349,14.98878248339295
3350,14.988780738727302
3351,14.98877899721749
3352,14.988777258857809
3353,14.988775523642564
3354,14.988773791566063
3355,14.988772062622628
3356,14.988770336806592
3357,14.988768614112303
3358,14.988766894534105
3359,14.988765178066371
3360,14.988763464703467
3361,14.98876175443978
3362,14.988760047269704
3363,14.98875834318765
3364,14.988756642188017
3365,14.988754944265246
3366,14.988753249413756
3367,14.988751557628003
3368,14.98874986890244
3369,14.988748183231523
3370,14.988746500609736
3371,14.98874482103156
3372,14.988743144491488
3373,14.98874147098403
3374,14.988739800503692
3375,14.988738133045004
3376,14.988736468602506
3377,14.988734807170726
3378,14.98873314874423
3379,14.988731493317584
3380,14.988729840885355
3381,14.988728191442124
3382,14.988726544982496
3383,14.988724901501065
3384,14.988723260992442
3385,14.98872162345126
3386,14.988719988872143
3387,14.988718357249732
3388,14.988716728578686
3389,14.988715102853657
3390,14.988713480069329
3391,14.988711860220372
3392,14.988710243301473
3393,14.988708629307345
3394,14.988707018232693
3395,14.988705410072228
3396,14.988703804820691
3397,14.98870220247281
3398,14.98870060302334
3399,14.98869900646703
3400,14.988697412798652
3401,14.988695822012986
3402,14.988694234104813
3403,14.988692649068922
3404,14.98869106690013
3405,14.988689487593245
3406,14.988687911143085
3407,14.988686337544491
3408,14.9886847667923
3409,14.988683198881366
3410,14.988681633806548
3411,14.98868007156272
3412,14.988678512144752
3413,14.988676955547538
3414,14.988675401765978
3415,14.988673850794976
3416,14.98867230262945
3417,14.988670757264318
3418,14.988669214694529
3419,14.98866767491501
3420,14.988666137920728
3421,14.988664603706638
3422,14.988663072267709
3423,14.988661543598925
3424,14.988660017695274
3425,14.988658494551753
3426,14.988656974163371
3427,14.988655456525146
3428,14.988653941632101
3429,14.988652429479274
3430,14.988650920061701
3431,14.98864941337444
3432,14.988647909412549
3433,14.988646408171105
3434,14.988644909645181
3435,14.988643413829863
3436,14.988641920720251
3437,14.988640430311454
3438,14.988638942598582
3439,14.988637457576761
3440,14.98863597524112
3441,14.988634495586808
3442,14.988633018608963
3443,14.988631544302754
3444,14.988630072663343
3445,14.988628603685909
3446,14.988627137365635
3447,14.988625673697712
3448,14.98862421267735
3449,14.988622754299751
3450,14.988621298560142
3451,14.988619845453746
3452,14.988618394975804
3453,14.988616947121557
3454,14.988615501886263
3455,14.988614059265187
3456,14.988612619253592
3457,14.988611181846766
3458,14.988609747039987
3459,14.98860831482857
3460,14.988606885207803
3461,14.988605458173007
3462,14.988604033719502
3463,14.988602611842621
3464,14.988601192537702
3465,14.9885997758001
3466,14.988598361625154
3467,14.988596950008244
3468,14.988595540944736
3469,14.988594134430015
3470,14.988592730459473
3471,14.988591329028495
3472,14.988589930132504
3473,14.988588533766901
3474,14.988587139927116
3475,14.988585748608578
3476,14.988584359806733
3477,14.988582973517014
3478,14.988581589734894
3479,14.988580208455822
3480,14.988578829675282
3481,14.988577453388748
3482,14.988576079591708
3483,14.988574708279666
3484,14.98857333944812
3485,14.988571973092585
3486,14.988570609208582
3487,14.988569247791643
3488,14.9885678888373
3489,14.988566532341112
3490,14.988565178298613
3491,14.988563826705377
3492,14.98856247755697
3493,14.988561130848973
3494,14.988559786576971
3495,14.98855844473655
3496,14.988557105323322
3497,14.988555768332889
3498,14.98855443376088
3499,14.988553101602902
3500,14.988551771854604
3501,14.98855044451162
3502,14.988549119569601
3503,14.988547797024205
3504,14.988546476871097
3505,14.988545159105946
3506,14.988543843724436
3507,14.988542530722254
3508,14.988541220095097
3509,14.988539911838666
3510,14.98853860594868
3511,14.988537302420854
3512,14.98853600125091
3513,14.988534702434588
3514,14.988533405967635
3515,14.988532111845792
3516,14.988530820064824
3517,14.988529530620495
3518,14.988528243508581
